label,label_id
EC:1.2.7.5,1070
EC:1.2.99.10,1071
EC:1.20.9.1,1072
EC:1.21.1.1,1073
EC:1.21.4.1,1074
EC:1.21.4.4,1075
EC:1.3.1.1,1076
EC:1.3.1.105,1077
EC:1.3.1.106,1078
EC:1.3.1.25,1079
EC:1.3.1.3,1080
EC:1.3.1.32,1081
EC:1.3.1.38,1082
EC:1.3.1.48,1083
EC:1.3.1.56,1084
EC:1.3.1.6,1085
EC:1.3.1.72,1086
EC:1.3.1.76,1087
EC:1.3.1.86,1088
EC:1.3.1.91,1089
EC:1.3.2.3,1090
EC:1.3.5.1,1091
EC:1.3.8.13,1092
EC:1.3.8.14,1093
EC:1.3.8.8,1094
EC:1.3.8.9,1095
EC:1.3.98.6,1096
EC:1.3.99.23,1097
EC:1.3.99.27,1098
EC:1.3.99.31,1099
EC:1.3.99.33,1100
EC:1.4.1.11,1101
EC:1.4.1.23,1102
EC:1.4.1.3,1103
EC:1.4.3.21,1104
EC:1.4.3.26,1105
EC:1.4.99.5,1106
EC:1.5.1.10,1107
EC:1.5.1.24,1108
EC:1.5.1.25,1109
EC:1.5.1.34,1110
EC:1.5.1.39,1111
EC:1.5.1.6,1112
EC:1.5.3.13,1113
EC:1.5.3.16,1114
EC:1.5.8.3,1115
EC:1.6.1.1,1116
EC:1.6.2.4,1117
EC:1.6.3.5,1118
EC:1.6.99.1,1119
EC:1.7.2.5,1120
EC:1.7.3.1,1121
EC:1.8.1.12,1122
EC:1.8.2.2,1123
EC:1.8.2.3,1124
EC:1.8.3.7,1125
EC:1.8.4.10,1126
EC:1.8.5.8,1127
EC:1.8.98.1,1128
EC:1.8.98.5,1129
EC:2.1.1.1,1130
EC:2.1.1.103,1131
EC:2.1.1.11,1132
EC:2.1.1.112,1133
EC:2.1.1.12,1134
EC:2.1.1.141,1135
EC:2.1.1.143,1136
EC:2.1.1.144,1137
EC:2.1.1.146,1138
EC:2.1.1.17,1139
EC:2.1.1.171,1140
EC:2.1.1.176,1141
EC:2.1.1.178,1142
EC:2.1.1.191,1143
EC:2.1.1.20,1144
EC:2.1.1.216,1145
EC:2.1.1.219,1146
EC:2.1.1.224,1147
EC:2.1.1.230,1148
EC:2.1.1.255,1149
EC:2.1.1.269,1150
EC:2.1.1.28,1151
EC:2.1.1.280,1152
EC:2.1.1.296,1153
EC:2.1.1.299,1154
EC:2.1.1.319,1155
EC:2.1.1.321,1156
EC:2.1.1.325,1157
EC:2.1.1.361,1158
EC:2.1.1.364,1159
EC:2.1.1.366,1160
EC:2.1.1.367,1161
EC:2.1.1.369,1162
EC:2.1.1.60,1163
EC:2.1.1.62,1164
EC:2.1.1.79,1165
EC:2.1.1.95,1166
EC:2.1.2.8,1167
EC:2.1.3.1,1168
EC:2.1.3.9,1169
EC:2.3.1.133,1170
EC:2.3.1.135,1171
EC:2.3.1.137,1172
EC:2.3.1.158,1173
EC:2.3.1.183,1174
EC:2.3.1.196,1175
EC:2.3.1.198,1176
EC:2.3.1.199,1177
EC:2.3.1.233,1178
EC:2.3.1.24,1179
EC:2.3.1.243,1180
EC:2.3.1.246,1181
EC:2.3.1.247,1182
EC:2.3.1.25,1183
EC:2.3.1.250,1184
EC:2.3.1.251,1185
EC:2.3.1.254,1186
EC:2.3.1.257,1187
EC:2.3.1.265,1188
EC:2.3.1.266,1189
EC:2.3.1.273,1190
EC:2.3.1.29,1191
EC:2.3.1.39,1192
EC:2.3.1.42,1193
EC:2.3.1.45,1194
EC:2.3.1.51,1195
EC:2.3.1.85,1196
EC:2.3.1.89,1197
EC:2.3.1.95,1198
EC:2.3.2.13,1199
EC:2.3.2.17,1200
EC:2.3.2.18,1201
EC:2.3.2.24,1202
EC:2.3.2.32,1203
EC:2.3.2.33,1204
EC:2.3.2.36,1205
EC:2.4.1.102,1206
EC:2.4.1.134,1207
EC:2.4.1.143,1208
EC:2.4.1.149,1209
EC:2.4.1.150,1210
EC:2.4.1.155,1211
EC:2.4.1.170,1212
EC:2.4.1.174,1213
EC:2.4.1.184,1214
EC:2.4.1.187,1215
EC:2.4.1.211,1216
EC:2.4.1.213,1217
EC:2.4.1.214,1218
EC:2.4.1.228,1219
EC:2.4.1.231,1220
EC:2.4.1.252,1221
EC:2.4.1.266,1222
EC:2.4.1.280,1223
EC:2.4.1.313,1224
EC:2.4.1.346,1225
EC:2.4.1.351,1226
EC:2.4.1.360,1227
EC:2.4.1.62,1228
EC:2.4.1.79,1229
EC:2.4.1.82,1230
EC:2.4.2.43,1231
EC:2.4.2.45,1232
EC:2.4.2.52,1233
EC:2.4.2.6,1234
EC:2.4.99.12,1235
EC:2.4.99.19,1236
EC:2.4.99.7,1237
EC:2.4.99.8,1238
EC:2.4.99.9,1239
EC:2.5.1.103,1240
EC:2.5.1.108,1241
EC:2.5.1.140,1242
EC:2.5.1.150,1243
EC:2.5.1.22,1244
EC:2.5.1.30,1245
EC:2.5.1.44,1246
EC:2.5.1.46,1247
EC:2.5.1.59,1248
EC:2.5.1.62,1249
EC:2.5.1.68,1250
EC:2.5.1.85,1251
EC:2.5.1.96,1252
EC:2.5.1.97,1253
EC:2.6.1.118,1254
EC:2.6.1.18,1255
EC:2.6.1.37,1256
EC:2.6.1.77,1257
EC:2.6.1.80,1258
EC:2.6.1.92,1259
EC:2.7.1.108,1260
EC:2.7.1.127,1261
EC:2.7.1.147,1262
EC:2.7.1.150,1263
EC:2.7.1.157,1264
EC:2.7.1.16,1265
EC:2.7.1.164,1266
EC:2.7.1.172,1267
EC:2.7.1.176,1268
EC:2.7.1.193,1269
EC:2.7.1.194,1270
EC:2.7.1.198,1271
EC:2.7.1.209,1272
EC:2.7.1.219,1273
EC:2.7.1.227,1274
EC:2.7.1.3,1275
EC:2.7.1.51,1276
EC:2.7.1.52,1277
EC:2.7.1.53,1278
EC:2.7.1.58,1279
EC:2.7.1.59,1280
EC:2.7.1.64,1281
EC:2.7.1.67,1282
EC:2.7.1.72,1283
EC:2.7.1.76,1284
EC:2.7.1.81,1285
EC:2.7.1.85,1286
EC:2.7.11.11,1287
EC:2.7.11.18,1288
EC:2.7.11.19,1289
EC:2.7.11.20,1290
EC:2.7.11.26,1291
EC:2.7.11.4,1292
EC:2.7.14.1,1293
EC:2.7.2.17,1294
EC:2.7.2.4,1295
EC:2.7.3.9,1296
EC:2.7.4.10,1297
EC:2.7.4.21,1298
EC:2.7.4.26,1299
EC:2.7.4.33,1300
EC:2.7.7.12,1301
EC:2.7.7.14,1302
EC:2.7.7.30,1303
EC:2.7.7.31,1304
EC:2.7.7.47,1305
EC:2.7.7.65,1306
EC:2.7.7.80,1307
EC:2.7.7.86,1308
EC:2.7.7.9,1309
EC:2.7.8.1,1310
EC:2.7.8.17,1311
EC:2.7.8.31,1312
EC:2.7.8.37,1313
EC:2.7.8.44,1314
EC:2.7.9.5,1315
EC:2.8.1.16,1316
EC:2.8.1.2,1317
EC:2.8.2.11,1318
EC:2.8.2.17,1319
EC:2.8.2.21,1320
EC:2.8.2.4,1321
EC:2.8.3.12,1322
EC:2.8.3.13,1323
EC:2.8.3.22,1324
EC:3.1.1.14,1325
EC:3.1.1.24,1326
EC:3.1.1.53,1327
EC:3.1.1.57,1328
EC:3.1.1.74,1329
EC:3.1.1.97,1330
EC:3.1.12.1,1331
EC:3.1.21.5,1332
EC:3.1.3.104,1333
EC:3.1.3.106,1334
EC:3.1.3.21,1335
EC:3.1.3.25,1336
EC:3.1.3.27,1337
EC:3.1.3.3,1338
EC:3.1.3.43,1339
EC:3.1.3.57,1340
EC:3.1.3.63,1341
EC:3.1.3.66,1342
EC:3.1.3.67,1343
EC:3.1.3.74,1344
EC:3.1.3.75,1345
EC:3.1.3.89,1346
EC:3.1.3.96,1347
EC:3.1.31.1,1348
EC:3.1.4.17,1349
EC:3.1.4.2,1350
EC:3.1.4.39,1351
EC:3.1.4.41,1352
EC:3.1.4.50,1353
EC:3.1.4.59,1354
EC:3.1.6.12,1355
EC:3.1.6.14,1356
EC:3.1.6.4,1357
EC:3.1.6.8,1358
EC:3.1.8.1,1359
EC:3.11.1.1,1360
EC:3.13.1.8,1361
EC:3.2.1.122,1362
EC:3.2.1.130,1363
EC:3.2.1.131,1364
EC:3.2.1.152,1365
EC:3.2.1.156,1366
EC:3.2.1.178,1367
EC:3.2.1.180,1368
EC:3.2.1.2,1369
EC:3.2.1.20,1370
EC:3.2.1.207,1371
EC:3.2.1.35,1372
EC:3.2.1.37,1373
EC:3.2.1.50,1374
EC:3.2.1.54,1375
EC:3.2.1.70,1376
EC:3.2.1.91,1377
EC:3.3.2.6,1378
EC:3.4.11.3,1379
EC:3.4.11.6,1380
EC:3.4.11.7,1381
EC:3.4.13.20,1382
EC:3.4.13.22,1383
EC:3.4.13.9,1384
EC:3.4.14.11,1385
EC:3.4.15.1,1386
EC:3.4.16.2,1387
EC:3.4.17.10,1388
EC:3.4.17.18,1389
EC:3.4.17.3,1390
EC:3.4.19.11,1391
EC:3.4.19.16,1392
EC:3.4.21.10,1393
EC:3.4.21.106,1394
EC:3.4.21.19,1395
EC:3.4.21.2,1396
EC:3.4.21.20,1397
EC:3.4.21.34,1398
EC:3.4.21.38,1399
EC:3.4.21.43,1400
EC:3.4.21.45,1401
EC:3.4.21.6,1402
EC:3.4.21.62,1403
EC:3.4.21.71,1404
EC:3.4.21.72,1405
EC:3.4.21.75,1406
EC:3.4.21.79,1407
EC:3.4.21.9,1408
EC:3.4.21.90,1409
EC:3.4.21.93,1410
EC:3.4.21.94,1411
EC:3.4.22.38,1412
EC:3.4.22.43,1413
EC:3.4.22.52,1414
EC:3.4.22.54,1415
EC:3.4.22.55,1416
EC:3.4.22.56,1417
EC:3.4.22.62,1418
EC:3.4.22.68,1419
EC:3.4.23.2,1420
EC:3.4.23.4,1421
EC:3.4.23.46,1422
EC:3.4.24.14,1423
EC:3.4.24.15,1424
EC:3.4.24.16,1425
EC:3.4.24.18,1426
EC:3.4.24.23,1427
EC:3.4.24.34,1428
EC:3.4.24.35,1429
EC:3.4.24.36,1430
EC:3.4.24.55,1431
EC:3.4.24.56,1432
EC:3.4.24.61,1433
EC:3.4.24.65,1434
EC:3.4.24.67,1435
EC:3.4.24.69,1436
EC:3.4.24.71,1437
EC:3.4.24.77,1438
EC:3.4.24.80,1439
EC:3.4.24.81,1440
EC:3.4.24.82,1441
EC:3.4.24.84,1442
EC:3.4.24.85,1443
EC:3.4.24.86,1444
EC:3.5.1.110,1445
EC:3.5.1.114,1446
EC:3.5.1.118,1447
EC:3.5.1.12,1448
EC:3.5.1.121,1449
EC:3.5.1.130,1450
EC:3.5.1.14,1451
EC:3.5.1.16,1452
EC:3.5.1.4,1453
EC:3.5.1.42,1454
EC:3.5.1.47,1455
EC:3.5.1.53,1456
EC:3.5.1.6,1457
EC:3.5.1.87,1458
EC:3.5.1.89,1459
EC:3.5.1.9,1460
EC:3.5.2.1,1461
EC:3.5.3.1,1462
EC:3.5.3.12,1463
EC:3.5.3.26,1464
EC:3.5.3.3,1465
EC:3.5.3.9,1466
EC:3.5.4.11,1467
EC:3.5.4.23,1468
EC:3.5.4.40,1469
EC:3.5.5.7,1470
EC:3.5.5.8,1471
EC:3.5.99.10,1472
EC:3.5.99.5,1473
EC:3.6.1.28,1474
EC:3.6.1.42,1475
EC:3.6.1.43,1476
EC:3.6.1.45,1477
EC:3.6.1.52,1478
EC:3.6.1.58,1479
EC:3.6.1.62,1480
EC:3.6.1.73,1481
EC:3.6.1.8,1482
EC:3.6.5.5,1483
EC:3.9.1.3,1484
EC:4.1.1.100,1485
EC:4.1.1.101,1486
EC:4.1.1.102,1487
EC:4.1.1.109,1488
EC:4.1.1.114,1489
EC:4.1.1.121,1490
EC:4.1.1.15,1491
EC:4.1.1.2,1492
EC:4.1.1.20,1493
EC:4.1.1.32,1494
EC:4.1.1.44,1495
EC:4.1.1.45,1496
EC:4.1.1.52,1497
EC:4.1.1.55,1498
EC:4.1.1.77,1499
EC:4.1.1.86,1500
EC:4.1.1.9,1501
EC:4.1.1.90,1502
EC:4.1.1.94,1503
EC:4.1.1.96,1504
EC:4.1.2.10,1505
EC:4.1.2.40,1506
EC:4.1.2.45,1507
EC:4.1.3.3,1508
EC:4.1.3.38,1509
EC:4.1.99.13,1510
EC:4.2.1.115,1511
EC:4.2.1.12,1512
EC:4.2.1.150,1513
EC:4.2.1.151,1514
EC:4.2.1.167,1515
EC:4.2.1.171,1516
EC:4.2.1.40,1517
EC:4.2.1.53,1518
EC:4.2.1.82,1519
EC:4.2.1.85,1520
EC:4.2.1.91,1521
EC:4.2.2.21,1522
EC:4.2.2.8,1523
EC:4.2.2.9,1524
EC:4.2.3.118,1525
EC:4.2.3.13,1526
EC:4.2.3.15,1527
EC:4.2.3.156,1528
EC:4.2.3.23,1529
EC:4.2.3.61,1530
EC:4.3.1.2,1531
EC:4.3.1.7,1532
EC:4.3.2.2,1533
EC:4.3.2.5,1534
EC:4.3.3.2,1535
EC:4.4.1.11,1536
EC:4.4.1.24,1537
EC:4.6.1.13,1538
EC:4.6.1.16,1539
EC:4.6.1.19,1540
EC:4.6.1.24,1541
EC:4.99.1.2,1542
EC:5.1.1.13,1543
EC:5.1.1.22,1544
EC:5.1.1.23,1545
EC:5.1.1.4,1546
EC:5.1.3.17,1547
EC:5.1.3.18,1548
EC:5.1.3.19,1549
EC:5.1.3.31,1550
EC:5.1.99.4,1551
EC:5.2.1.13,1552
EC:5.3.1.14,1553
EC:5.3.1.17,1554
EC:5.3.1.22,1555
EC:5.3.1.35,1556
EC:5.3.2.6,1557
EC:5.3.3.14,1558
EC:5.3.3.17,1559
EC:5.3.99.11,1560
EC:5.4.2.2,1561
EC:5.4.3.5,1562
EC:5.4.99.19,1563
EC:5.4.99.45,1564
EC:5.4.99.60,1565
EC:5.4.99.63,1566
EC:5.5.1.18,1567
EC:5.5.1.24,1568
EC:5.5.1.6,1569
EC:5.5.1.7,1570
EC:5.6.1.6,1571
EC:5.6.1.7,1572
EC:5.99.1.4,1573
EC:6.2.1.15,1574
EC:6.2.1.20,1575
EC:6.2.1.22,1576
EC:6.2.1.25,1577
EC:6.2.1.30,1578
EC:6.2.1.51,1579
EC:6.2.1.53,1580
EC:6.2.1.7,1581
EC:6.2.1.9,1582
EC:6.2.1.n2,1583
EC:6.3.1.20,1584
EC:6.3.2.11,1585
EC:6.3.2.25,1586
EC:6.3.2.26,1587
EC:6.3.2.38,1588
EC:6.3.2.39,1589
EC:6.3.2.45,1590
EC:6.3.2.49,1591
EC:6.3.2.53,1592
EC:6.3.4.16,1593
EC:6.6.1.2,1594
EC:7.1.1.3,1595
EC:7.1.1.6,1596
EC:7.5.2.13,1597
EC:7.6.2.16,1598
EC:1.1.1.156,1599
EC:1.1.1.195,1600
EC:1.1.1.385,1601
EC:1.1.1.424,1602
EC:1.13.11.37,1603
EC:1.14.18.5,1604
EC:1.14.18.7,1605
EC:1.14.99.39,1606
EC:1.17.7.2,1607
EC:1.2.1.80,1608
EC:1.21.4.3,1609
EC:1.3.1.78,1610
EC:1.3.99.28,1611
EC:1.4.1.21,1612
EC:1.4.1.9,1613
EC:1.4.5.1,1614
EC:1.5.1.40,1615
EC:1.8.1.7,1616
EC:2.3.1.30,1617
EC:2.3.1.41,1618
EC:2.4.1.321,1619
EC:2.7.1.154,1620
EC:2.7.11.8,1621
EC:2.7.8.35,1622
EC:3.1.4.43,1623
EC:3.1.6.2,1624
EC:3.2.1.60,1625
EC:3.4.11.15,1626
EC:3.4.21.50,1627
EC:3.4.21.70,1628
EC:3.4.21.96,1629
EC:3.4.24.19,1630
EC:3.4.24.63,1631
EC:3.4.24.72,1632
EC:3.5.1.116,1633
EC:3.6.2.1,1634
EC:3.7.1.24,1635
EC:4.1.1.7,1636
EC:4.1.99.14,1637
EC:4.2.1.24,1638
EC:4.2.1.54,1639
EC:4.2.3.47,1640
EC:5.1.3.30,1641
EC:5.4.99.61,1642
EC:6.3.2.33,1643
EC:1.11.1.28,1644
EC:1.14.13.172,1645
EC:1.14.14.48,1646
EC:1.14.15.16,1647
EC:1.2.3.4,1648
EC:1.2.99.6,1649
EC:1.2.99.8,1650
EC:1.8.5.2,1651
EC:2.3.1.61,1652
EC:2.3.1.78,1653
EC:2.4.1.43,1654
EC:2.4.1.47,1655
EC:2.6.1.106,1656
EC:2.7.6.5,1657
EC:2.7.7.67,1658
EC:2.8.4.2,1659
EC:3.13.1.4,1660
EC:3.4.11.5,1661
EC:3.4.22.48,1662
EC:3.4.23.52,1663
EC:3.5.3.11,1664
EC:3.8.1.3,1665
EC:4.2.3.154,1666
EC:4.3.2.3,1667
EC:6.2.1.8,1668
EC:6.4.1.7,1669
EC:1.1.1.215,1670
EC:1.1.1.363,1671
EC:1.1.1.65,1672
EC:1.11.2.4,1673
EC:1.13.11.68,1674
EC:1.13.11.8,1675
EC:1.14.13.195,1676
EC:1.14.13.82,1677
EC:1.14.14.147,1678
EC:1.2.1.27,1679
EC:2.3.1.103,1680
EC:2.3.1.267,1681
EC:2.3.1.270,1682
EC:2.3.2.5,1683
EC:2.4.1.12,1684
EC:2.6.1.27,1685
EC:2.6.1.87,1686
EC:2.7.1.161,1687
EC:2.7.11.23,1688
EC:2.8.2.30,1689
EC:2.8.2.38,1690
EC:3.1.1.86,1691
EC:3.1.4.4,1692
EC:3.2.1.196,1693
EC:3.2.2.26,1694
EC:3.4.21.37,1695
EC:3.4.22.57,1696
EC:3.5.1.n3,1697
EC:3.6.1.40,1698
EC:3.7.1.9,1699
EC:4.1.1.6,1700
EC:4.1.2.n2,1701
EC:4.2.1.168,1702
EC:5.4.2.6,1703
EC:6.2.1.59,1704
EC:6.3.5.13,1705
EC:1.1.1.n11,1706
EC:1.12.2.1,1707
EC:1.14.11.67,1708
EC:1.14.12.7,1709
EC:1.14.14.94,1710
EC:1.14.15.17,1711
EC:1.17.99.3,1712
EC:1.2.1.28,1713
EC:1.21.98.1,1714
EC:1.3.5.4,1715
EC:1.5.1.43,1716
EC:1.8.3.5,1717
EC:2.1.1.248,1718
EC:2.1.1.256,1719
EC:2.1.1.278,1720
EC:2.1.1.6,1721
EC:2.1.1.98,1722
EC:2.3.1.253,1723
EC:2.3.1.37,1724
EC:2.3.1.64,1725
EC:2.3.3.17,1726
EC:2.3.3.20,1727
EC:2.4.1.144,1728
EC:2.4.1.64,1729
EC:2.4.1.8,1730
EC:2.4.1.88,1731
EC:2.4.1.92,1732
EC:2.4.2.12,1733
EC:2.4.2.39,1734
EC:2.5.1.101,1735
EC:2.5.1.117,1736
EC:2.5.1.128,1737
EC:2.5.1.129,1738
EC:2.5.1.15,1739
EC:2.6.1.45,1740
EC:2.7.1.165,1741
EC:2.7.1.5,1742
EC:3.1.1.6,1743
EC:3.1.3.12,1744
EC:3.1.4.12,1745
EC:3.13.1.5,1746
EC:3.2.1.154,1747
EC:3.2.1.67,1748
EC:3.4.14.13,1749
EC:3.4.14.2,1750
EC:3.4.21.110,1751
EC:3.4.22.15,1752
EC:3.4.22.41,1753
EC:3.4.23.49,1754
EC:3.5.99.7,1755
EC:3.6.1.25,1756
EC:3.9.1.2,1757
EC:4.1.2.54,1758
EC:4.2.1.175,1759
EC:4.2.99.20,1760
EC:4.3.1.14,1761
EC:4.3.1.16,1762
EC:4.4.1.19,1763
EC:5.1.3.1,1764
EC:5.1.99.5,1765
EC:5.2.1.12,1766
EC:5.3.1.8,1767
EC:5.4.2.9,1768
EC:6.1.1.26,1769
EC:6.2.1.54,1770
EC:6.5.1.8,1771
EC:6.6.1.1,1772
EC:1.1.1.337,1773
EC:1.1.99.36,1774
EC:1.11.2.2,1775
EC:1.14.11.27,1776
EC:1.14.13.81,1777
EC:1.14.19.25,1778
EC:1.14.19.69,1779
EC:1.2.1.85,1780
EC:1.2.1.88,1781
EC:1.3.3.11,1782
EC:1.5.1.42,1783
EC:1.7.2.7,1784
EC:2.1.1.130,1785
EC:2.1.1.206,1786
EC:2.1.1.360,1787
EC:2.3.1.8,1788
EC:2.4.1.230,1789
EC:2.4.1.339,1790
EC:2.4.2.24,1791
EC:2.4.2.53,1792
EC:2.7.1.153,1793
EC:2.7.1.87,1794
EC:3.1.11.2,1795
EC:3.2.1.136,1796
EC:3.2.1.93,1797
EC:3.4.21.83,1798
EC:3.5.1.135,1799
EC:3.5.1.94,1800
EC:4.2.1.108,1801
EC:4.4.1.5,1802
EC:1.1.1.169,1803
EC:1.1.1.40,1804
EC:1.1.1.418,1805
EC:1.1.5.2,1806
EC:1.1.99.37,1807
EC:1.13.11.49,1808
EC:1.13.11.65,1809
EC:1.2.3.3,1810
EC:1.3.3.6,1811
EC:2.1.1.250,1812
EC:2.1.1.273,1813
EC:2.4.1.109,1814
EC:2.7.1.106,1815
EC:2.7.1.66,1816
EC:2.7.7.1,1817
EC:2.7.7.81,1818
EC:2.8.2.3,1819
EC:3.1.2.2,1820
EC:3.2.1.113,1821
EC:3.2.1.169,1822
EC:3.4.21.118,1823
EC:3.4.21.76,1824
EC:3.4.24.59,1825
EC:3.5.1.115,1826
EC:4.1.1.74,1827
EC:4.1.99.11,1828
EC:4.2.1.84,1829
EC:4.2.2.6,1830
EC:4.2.3.134,1831
EC:5.1.1.8,1832
EC:5.3.1.15,1833
EC:5.4.99.16,1834
EC:6.4.1.9,1835
EC:7.6.2.2,1836
EC:1.1.1.292,1837
EC:1.14.12.13,1838
EC:1.21.98.4,1839
EC:1.3.1.45,1840
EC:1.5.1.15,1841
EC:1.5.3.17,1842
EC:2.1.1.271,1843
EC:2.1.1.309,1844
EC:2.1.1.359,1845
EC:2.1.3.10,1846
EC:2.3.1.57,1847
EC:2.4.1.263,1848
EC:2.4.1.325,1849
EC:2.7.1.105,1850
EC:2.7.7.68,1851
EC:2.8.3.9,1852
EC:3.2.1.184,1853
EC:3.2.1.58,1854
EC:3.2.1.73,1855
EC:3.2.2.29,1856
EC:3.4.21.26,1857
EC:3.4.23.21,1858
EC:3.5.4.1,1859
EC:4.1.2.19,1860
EC:4.2.1.157,1861
EC:4.2.1.69,1862
EC:4.2.1.93,1863
EC:4.2.2.3,1864
EC:4.3.1.25,1865
EC:5.3.3.19,1866
EC:5.4.2.8,1867
EC:5.4.99.18,1868
EC:6.2.1.26,1869
EC:1.1.1.201,1870
EC:1.1.99.1,1871
EC:1.14.11.51,1872
EC:1.14.13.1,1873
EC:1.14.14.26,1874
EC:1.14.14.95,1875
EC:1.14.15.28,1876
EC:1.14.17.3,1877
EC:1.14.19.11,1878
EC:1.14.19.n5,1879
EC:1.14.99.29,1880
EC:1.14.99.63,1881
EC:1.16.3.2,1882
EC:1.17.99.6,1883
EC:1.18.1.7,1884
EC:1.3.4.1,1885
EC:1.5.8.4,1886
EC:2.3.1.264,1887
EC:2.3.1.50,1888
EC:2.3.1.68,1889
EC:2.4.1.207,1890
EC:2.4.1.224,1891
EC:2.4.1.245,1892
EC:2.4.1.281,1893
EC:2.4.2.59,1894
EC:2.4.2.62,1895
EC:2.5.1.116,1896
EC:2.5.1.n9,1897
EC:2.6.1.13,1898
EC:2.7.1.178,1899
EC:2.7.1.201,1900
EC:2.7.1.218,1901
EC:2.7.1.4,1902
EC:2.7.2.7,1903
EC:2.7.7.52,1904
EC:2.7.8.40,1905
EC:2.7.8.5,1906
EC:3.1.1.61,1907
EC:3.1.1.73,1908
EC:3.1.3.105,1909
EC:3.2.1.172,1910
EC:3.2.1.3,1911
EC:3.2.1.31,1912
EC:3.3.2.15,1913
EC:3.4.11.23,1914
EC:3.4.13.19,1915
EC:3.4.17.15,1916
EC:3.4.21.117,1917
EC:3.4.21.32,1918
EC:3.4.21.97,1919
EC:3.4.24.87,1920
EC:3.5.4.33,1921
EC:3.6.1.57,1922
EC:4.2.1.131,1923
EC:4.2.1.147,1924
EC:4.2.1.159,1925
EC:4.2.3.57,1926
EC:5.3.3.1,1927
EC:6.2.1.14,1928
EC:6.3.2.12,1929
EC:6.3.2.51,1930
EC:6.5.1.7,1931
EC:7.2.2.4,1932
EC:7.4.2.6,1933
EC:7.6.2.7,1934
EC:1.1.1.276,1935
EC:1.1.1.371,1936
EC:1.14.13.182,1937
EC:1.2.1.82,1938
EC:1.5.5.2,1939
EC:2.1.1.175,1940
EC:2.1.1.198,1941
EC:2.1.1.346,1942
EC:2.3.3.10,1943
EC:2.4.2.19,1944
EC:2.5.1.120,1945
EC:2.5.1.42,1946
EC:2.7.1.17,1947
EC:2.7.7.82,1948
EC:2.8.2.29,1949
EC:3.1.3.8,1950
EC:3.2.1.24,1951
EC:3.4.22.34,1952
EC:3.4.22.42,1953
EC:3.5.3.4,1954
EC:3.5.3.7,1955
EC:5.3.1.25,1956
EC:5.4.99.58,1957
EC:6.2.1.49,1958
EC:7.6.2.15,1959
EC:1.1.1.331,1960
EC:1.1.1.35,1961
EC:1.1.1.47,1962
EC:1.14.19.18,1963
EC:1.14.99.58,1964
EC:1.18.1.3,1965
EC:1.3.1.31,1966
EC:1.4.3.16,1967
EC:2.3.1.203,1968
EC:2.3.1.5,1969
EC:2.4.1.147,1970
EC:2.7.1.100,1971
EC:2.7.1.60,1972
EC:2.7.8.39,1973
EC:2.8.2.n2,1974
EC:2.8.4.1,1975
EC:3.1.1.103,1976
EC:3.1.6.13,1977
EC:3.2.1.97,1978
EC:3.4.24.22,1979
EC:3.5.1.124,1980
EC:3.6.1.22,1981
EC:4.2.3.25,1982
EC:4.3.1.19,1983
EC:4.3.99.3,1984
EC:5.4.99.35,1985
EC:5.5.1.14,1986
EC:6.3.4.14,1987
EC:1.1.1.330,1988
EC:1.1.1.4,1989
EC:1.1.1.62,1990
EC:1.11.1.22,1991
EC:1.14.14.24,1992
EC:1.3.1.24,1993
EC:1.4.9.2,1994
EC:1.5.1.20,1995
EC:2.1.1.247,1996
EC:2.1.1.56,1997
EC:2.1.4.2,1998
EC:2.3.1.33,1999
EC:2.4.1.13,2000
EC:2.5.1.31,2001
EC:2.7.1.14,2002
EC:2.7.7.39,2003
EC:2.8.1.9,2004
EC:3.1.1.72,2005
EC:3.1.1.94,2006
EC:3.1.3.32,2007
EC:3.1.3.7,2008
EC:3.4.13.21,2009
EC:3.4.22.69,2010
EC:3.5.4.27,2011
EC:4.2.1.141,2012
EC:4.2.1.48,2013
EC:4.2.2.10,2014
EC:4.2.3.27,2015
EC:6.1.2.1,2016
EC:6.2.1.3,2017
EC:6.3.4.23,2018
EC:6.4.1.1,2019
EC:7.2.2.7,2020
EC:1.1.99.31,2021
EC:1.11.1.16,2022
EC:1.13.11.19,2023
EC:1.14.11.21,2024
EC:1.14.14.12,2025
EC:1.14.14.25,2026
EC:1.14.14.40,2027
EC:1.14.99.66,2028
EC:1.17.1.5,2029
EC:1.2.1.75,2030
EC:1.3.1.100,2031
EC:1.3.1.28,2032
EC:1.3.98.1,2033
EC:1.3.98.5,2034
EC:1.8.5.7,2035
EC:2.1.1.207,2036
EC:2.1.1.320,2037
EC:2.1.1.356,2038
EC:2.3.1.277,2039
EC:2.3.3.8,2040
EC:2.4.1.287,2041
EC:2.4.1.342,2042
EC:2.4.1.86,2043
EC:2.4.2.48,2044
EC:2.4.2.60,2045
EC:2.6.1.102,2046
EC:2.7.1.168,2047
EC:2.7.1.169,2048
EC:2.7.1.174,2049
EC:2.7.11.12,2050
EC:2.7.2.2,2051
EC:2.7.4.23,2052
EC:2.7.7.69,2053
EC:2.7.8.23,2054
EC:2.8.2.33,2055
EC:3.1.2.30,2056
EC:3.1.3.29,2057
EC:3.1.3.73,2058
EC:3.1.4.52,2059
EC:3.2.1.153,2060
EC:3.2.1.25,2061
EC:3.2.1.85,2062
EC:3.2.1.96,2063
EC:3.2.2.31,2064
EC:3.4.21.112,2065
EC:3.4.21.22,2066
EC:3.4.22.60,2067
EC:3.4.23.12,2068
